transaction_id,transaction_date,year,month,year_month,customer_id,region,category,product,quantity,unit_price,discount,sales,cost,profit,profit_margin,payment_method,sales_channel,returned
TXN-004155,2023-07-26,2023,7,2023-07,CUST-02484,North,Furniture,Cabinet,4,219.04,0.0234,855.66,717.83,137.83,0.1611,Credit Card,Store,No
TXN-004156,2023-06-20,2023,6,2023-06,CUST-00480,North,Office Supplies,Folders,2,6.21,0.3124,8.54,10.11,-1.57,-0.1838,Bank Transfer,Store,No
TXN-004157,2024-10-06,2024,10,2024-10,UNKNOWN,West,Office Supplies,Pens,14,4.01,0.0459,53.56,44.72,8.84,0.165,Credit Card,Store,No
TXN-004158,2023-10-02,2023,10,2023-10,CUST-01250,East,Furniture,Conference Table,12,646.79,0.1985,6220.83,4937.89,1282.94,0.2062,Debit Card,Online,No
TXN-004159,2023-07-02,2023,7,2023-07,CUST-00227,East,Electronics,Monitor,11,281.92,0.0667,2894.28,2309.06,585.22,0.2022,Upi,Online,No
TXN-004160,2023-01-29,2023,1,2023-01,CUST-01319,South,Furniture,Conference Table,11,616.01,0.286,4838.14,5696.36,-858.22,-0.1774,Credit Card,Store,No
TXN-004161,2024-01-03,2024,1,2024-01,CUST-02184,South,Office Supplies,Pens,14,4.24,0.1371,51.22,39.28,11.94,0.2331,Bank Transfer,Store,Yes
TXN-004162,2023-12-24,2023,12,2023-12,CUST-01345,North,Furniture,Bookshelf,10,163.48,0.1076,1458.9,973.02,485.88,0.333,Debit Card,Store,No
TXN-004163,2024-05-28,2024,5,2024-05,CUST-01758,North,Electronics,Laptop,2,886.54,0.0387,1704.46,1391.39,313.07,0.1837,Upi,Online,No
TXN-004164,2023-07-02,2023,7,2023-07,CUST-02456,East,Accessories,USB Hub,11,35.78,0.17,326.67,338.04,-11.37,-0.0348,Debit Card,Marketplace,No
TXN-004165,2024-10-13,2024,10,2024-10,CUST-00758,South,Office Supplies,Stapler,2,9.29,0.1356,16.06,10.29,5.77,0.3593,Debit Card,Store,No
TXN-004166,2024-09-12,2024,9,2024-09,CUST-00100,West,Electronics,Tablet,2,474.15,0.0708,881.16,666.92,214.24,0.2431,Upi,Online,No
TXN-004167,2024-02-26,2024,2,2024-02,CUST-01723,South,Accessories,Mouse,7,25.23,0.2187,137.99,97.32,40.67,0.2947,Upi,Store,No
TXN-004168,2023-06-15,2023,6,2023-06,CUST-01966,North,Electronics,Headphones,6,100.54,0.1472,514.44,442.03,72.41,0.1408,Credit Card,Store,No
TXN-004169,2024-04-07,2024,4,2024-04,CUST-00357,North,Electronics,Headphones,8,89.86,0.1998,575.25,409.68,165.57,0.2878,Cash,Store,Yes
TXN-004170,2024-09-07,2024,9,2024-09,CUST-00880,East,Electronics,Printer,5,235.22,0.1264,1027.44,899.92,127.52,0.1241,Debit Card,Online,No
TXN-004171,2023-12-06,2023,12,2023-12,CUST-00897,North,Accessories,Desk Lamp,12,46.62,0.1383,482.07,347.26,134.81,0.2796,Cash,Store,Yes
TXN-004172,2023-08-29,2023,8,2023-08,CUST-01883,North,Electronics,Monitor,14,252.82,0.1619,2966.44,2805.06,161.38,0.0544,Bank Transfer,Store,No
TXN-004173,2024-04-06,2024,4,2024-04,CUST-02190,South,Office Supplies,Paper Pack,14,11.93,0.0307,161.89,132.95,28.94,0.1788,Credit Card,Online,No
TXN-004174,2023-11-20,2023,11,2023-11,CUST-01839,South,Office Supplies,Folders,7,5.9,0.1361,35.68,34.78,0.9,0.0252,Upi,Store,No
TXN-004175,2024-01-01,2024,1,2024-01,CUST-00742,East,Furniture,Office Chair,8,180.07,0.1547,1217.71,1110.65,107.06,0.0879,Credit Card,Online,No
TXN-004176,2023-11-15,2023,11,2023-11,CUST-01550,South,Furniture,Conference Table,1,610.07,0.2434,461.58,381.84,79.74,0.1728,Debit Card,Marketplace,No
TXN-004177,2023-10-04,2023,10,2023-10,CUST-00673,North,Electronics,Laptop,13,836.62,0.1192,9579.63,7096.56,2483.07,0.2592,Debit Card,Store,No
TXN-004178,2024-10-15,2024,10,2024-10,CUST-01578,West,Office Supplies,Pens,4,3.49,0.2076,11.06,11.05,0.01,0.0009,Upi,Online,No
TXN-004179,2024-02-24,2024,2,2024-02,CUST-02413,South,Furniture,Office Chair,4,205.55,0.2966,578.34,577.32,1.02,0.0018,Debit Card,Online,No
TXN-004180,2024-03-01,2024,3,2024-03,CUST-01659,East,Office Supplies,Folders,12,6.13,0.0453,70.23,57.72,12.51,0.1781,Upi,Marketplace,No
TXN-004181,2024-08-18,2024,8,2024-08,CUST-01963,North,Electronics,Tablet,14,429.11,0.1292,5231.37,4983.55,247.82,0.0474,Bank Transfer,Online,No
TXN-004182,2023-11-26,2023,11,2023-11,CUST-01870,East,Office Supplies,Folders,13,5.98,0.1143,68.85,59.31,9.54,0.1386,Bank Transfer,Store,No
TXN-004183,2023-04-03,2023,4,2023-04,CUST-01192,South,Office Supplies,Notebook,1,8.58,0.0656,8.02,4.95,3.07,0.3828,Bank Transfer,Store,No
TXN-004184,2025-02-16,2025,2,2025-02,CUST-00330,South,Furniture,Office Chair,13,180.69,0.143,2013.07,1754.19,258.88,0.1286,Cash,Marketplace,No
TXN-004185,2023-02-20,2023,2,2023-02,CUST-02440,South,Furniture,Bookshelf,6,146.27,0.1756,723.51,648.44,75.07,0.1038,Bank Transfer,Online,No
TXN-004186,2024-06-05,2024,6,2024-06,CUST-00903,West,Electronics,Office Chair,3,176.44,0.0728,490.79,314.71,176.08,0.3588,Debit Card,Online,No
TXN-004187,2023-08-31,2023,8,2023-08,CUST-02217,North,Furniture,Bookshelf,3,165.02,0.2109,390.65,343.31,47.34,0.1212,Cash,Online,No
TXN-004188,2023-07-15,2023,7,2023-07,CUST-02106,West,Electronics,Headphones,10,96.54,0.2043,768.17,618.25,149.92,0.1952,Bank Transfer,Store,No
TXN-004189,2023-02-08,2023,2,2023-02,CUST-01710,West,Office Supplies,Pens,12,3.99,0.2368,36.54,37.37,-0.83,-0.0227,Upi,Online,No
TXN-004190,2025-03-31,2025,3,2025-03,CUST-01370,South,Electronics,Headphones,6,91.69,0.1075,491.0,315.25,175.75,0.3579,Upi,Store,No
TXN-004191,2024-01-27,2024,1,2024-01,CUST-00685,South,Electronics,Laptop,9,94.29,0.35,551.6,4338.37,-3786.77,-6.8651,Debit Card,Online,No
TXN-004192,2023-11-09,2023,11,2023-11,CUST-00343,South,Electronics,Monitor,11,282.48,0.0419,2977.08,2252.03,725.05,0.2435,Credit Card,Online,No
TXN-004193,2024-11-07,2024,11,2024-11,CUST-02183,West,Electronics,Laptop,6,787.69,0.1521,4007.29,3701.94,305.35,0.0762,Debit Card,Online,No
TXN-004194,2023-02-05,2023,2,2023-02,CUST-02405,East,Office Supplies,Pens,12,4.21,0.0868,46.13,38.45,7.68,0.1665,Bank Transfer,Online,No
TXN-004195,2024-05-29,2024,5,2024-05,CUST-01683,East,Office Supplies,Paper Pack,5,94.29,0.2098,372.54,50.63,321.91,0.8641,Cash,Online,No
TXN-004196,2024-03-27,2024,3,2024-03,CUST-02470,North,Furniture,Bookshelf,4,152.59,0.0106,603.89,383.48,220.41,0.365,Debit Card,Store,No
TXN-004197,2024-05-19,2024,5,2024-05,CUST-00542,West,Furniture,Office Chair,7,177.27,0.2078,983.03,890.6,92.43,0.094,Credit Card,Online,No
TXN-004198,2023-04-24,2023,4,2023-04,CUST-01282,North,Office Supplies,Pens,8,3.53,0.0913,25.66,21.93,3.73,0.1454,Cash,Online,No
TXN-004199,2025-05-18,2025,5,2025-05,CUST-00437,North,Office Supplies,Stapler,5,9.48,0.0956,42.87,28.8,14.07,0.3282,Credit Card,Online,No
TXN-004200,2023-08-06,2023,8,2023-08,CUST-01333,South,Accessories,Mouse,5,21.81,0.2828,78.21,73.49,4.72,0.0604,Bank Transfer,Store,No
TXN-004201,2024-09-10,2024,9,2024-09,CUST-02229,South,Accessories,USB Hub,5,35.47,0.2872,126.42,127.21,-0.79,-0.0062,Debit Card,Online,No
TXN-004202,2024-11-12,2024,11,2024-11,CUST-00731,West,Accessories,Keyboard,7,55.23,0.0564,364.81,328.28,36.53,0.1001,Credit Card,Store,No
TXN-004203,2023-11-10,2023,11,2023-11,CUST-01053,West,Accessories,Desk Lamp,10,47.76,0.1129,423.68,398.85,24.83,0.0586,Credit Card,Online,No
TXN-004204,2023-04-30,2023,4,2023-04,CUST-01291,North,Accessories,Desk Lamp,5,41.78,0.065,195.32,116.75,78.57,0.4023,Cash,Online,No
TXN-004205,2023-09-28,2023,9,2023-09,CUST-01160,South,Office Supplies,Pens,10,3.7,0.1319,32.12,24.53,7.59,0.2363,Upi,Online,No
TXN-004206,2025-01-05,2025,1,2025-01,CUST-02422,West,Office Supplies,Notebook,5,8.34,0.1411,35.82,30.99,4.83,0.1348,Cash,Online,No
TXN-004207,2025-04-06,2025,4,2025-04,CUST-01067,East,Office Supplies,Paper Pack,3,11.84,0.0937,32.19,28.65,3.54,0.11,Upi,Store,No
TXN-004208,2025-05-04,2025,5,2025-05,CUST-00637,North,Electronics,Headphones,4,79.67,0.0716,295.86,266.76,29.1,0.0984,Bank Transfer,Store,No
TXN-004209,2023-07-26,2023,7,2023-07,CUST-00819,South,Furniture,Desk,12,319.84,0.2837,2749.22,2167.5,581.72,0.2116,Credit Card,Store,No
TXN-004210,2024-07-07,2024,7,2024-07,CUST-00762,East,Accessories,USB Hub,5,40.06,0.1315,173.96,171.2,2.76,0.0159,Upi,Online,No
TXN-004211,2023-05-18,2023,5,2023-05,CUST-00788,West,Furniture,Conference Table,10,626.33,0.1653,5227.98,4586.54,641.44,0.1227,Cash,Store,No
TXN-004212,2024-10-09,2024,10,2024-10,CUST-02244,East,Electronics,Printer,9,190.08,0.1242,1498.25,1063.99,434.26,0.2898,Credit Card,Online,Yes
TXN-004213,2024-01-15,2024,1,2024-01,CUST-01282,North,Furniture,Desk,10,332.02,0.0761,3067.53,2652.29,415.24,0.1354,Bank Transfer,Online,Yes
TXN-004214,2024-10-12,2024,10,2024-10,CUST-00961,East,Electronics,Printer,9,226.51,0.0971,1840.64,1170.0,670.64,0.3644,Bank Transfer,Online,No
TXN-004215,2024-09-16,2024,9,2024-09,CUST-00354,North,Furniture,Desk,14,275.84,0.0531,3656.7,2976.31,680.39,0.1861,Upi,Store,No
TXN-004216,2025-06-24,2025,6,2025-06,CUST-02432,West,Office Supplies,Folders,13,5.86,0.1974,61.14,65.17,-4.03,-0.0659,Credit Card,Store,No
TXN-004217,2024-03-21,2024,3,2024-03,CUST-00384,South,Furniture,Office Chair,5,198.71,0.0947,899.46,842.54,56.92,0.0633,Cash,Online,No
TXN-004218,2023-11-08,2023,11,2023-11,CUST-00874,North,Furniture,Bookshelf,6,131.71,0.2757,572.39,440.11,132.28,0.2311,Credit Card,Store,No
TXN-004219,2024-04-25,2024,4,2024-04,CUST-01749,South,Electronics,Headphones,6,92.87,0.145,476.42,383.48,92.94,0.1951,Credit Card,Store,Yes
TXN-004220,2023-05-29,2023,5,2023-05,CUST-00012,North,Furniture,Office Chair,10,176.9,0.0962,1598.82,1114.65,484.17,0.3028,Cash,Online,No
TXN-004221,2023-04-12,2023,4,2023-04,CUST-00791,North,Electronics,Tablet,7,406.04,0.1247,2487.85,2286.54,201.31,0.0809,Debit Card,Store,No
TXN-004222,2024-04-18,2024,4,2024-04,CUST-02385,East,Furniture,Desk,14,355.22,0.1622,4166.45,4168.64,-2.19,-0.0005,Credit Card,Store,No
TXN-004223,2025-01-22,2025,1,2025-01,CUST-00061,West,Office Supplies,Folders,11,6.59,0.2138,56.99,52.5,4.49,0.0788,Bank Transfer,Store,No
TXN-004224,2024-05-01,2024,5,2024-05,CUST-00593,West,Electronics,Tablet,7,409.84,0.1317,2491.05,1652.28,838.77,0.3367,Credit Card,Marketplace,No
TXN-004225,2024-12-14,2024,12,2024-12,CUST-00216,South,Accessories,Mouse,5,22.97,0.1247,100.53,91.38,9.15,0.091,Upi,Online,No
TXN-004226,2023-06-12,2023,6,2023-06,CUST-01736,North,Office Supplies,Notebook,11,8.81,0.063,90.8,62.89,27.91,0.3074,Credit Card,Online,No
TXN-004227,2024-02-14,2024,2,2024-02,CUST-00030,South,Electronics,Laptop,12,902.69,0.0252,10559.31,8598.57,1960.74,0.1857,Credit Card,Online,No
TXN-004228,2024-07-13,2024,7,2024-07,CUST-00119,South,Furniture,Office Chair,14,179.76,0.0424,2409.93,1434.77,975.16,0.4046,Credit Card,Online,No
TXN-004229,2023-11-14,2023,11,2023-11,CUST-01182,North,Electronics,Tablet,8,442.0,0.2564,2629.37,2307.95,321.42,0.1222,Upi,Marketplace,No
TXN-004230,2023-01-13,2023,1,2023-01,CUST-01871,West,Electronics,Monitor,12,273.47,0.3435,2154.4,2726.78,-572.38,-0.2657,Cash,Store,No
TXN-004231,2023-03-08,2023,3,2023-03,CUST-02262,West,Accessories,Keyboard,13,51.15,0.0951,601.71,394.7,207.01,0.344,Upi,Store,Yes
TXN-004232,2025-04-26,2025,4,2025-04,CUST-00551,North,Office Supplies,Paper Pack,2,11.43,0.3209,15.52,18.99,-3.47,-0.2236,Bank Transfer,Marketplace,No
TXN-004233,2024-07-05,2024,7,2024-07,CUST-01430,West,Office Supplies,Pens,3,4.0,0.1421,10.29,9.88,0.41,0.0398,Cash,Store,No
TXN-004234,2023-08-30,2023,8,2023-08,CUST-02001,East,Office Supplies,Pens,3,3.38,0.35,6.59,6.25,0.34,0.0516,Credit Card,Marketplace,Yes
TXN-004235,2023-08-25,2023,8,2023-08,CUST-01824,South,Accessories,Webcam,4,68.08,0.35,177.01,179.47,-2.46,-0.0139,Debit Card,Store,No
TXN-004236,2023-02-06,2023,2,2023-02,CUST-02417,East,Accessories,Desk Lamp,5,42.15,0.1821,172.37,131.35,41.02,0.238,Upi,Store,No
TXN-004237,2025-05-11,2025,5,2025-05,CUST-00190,North,Electronics,Monitor,1,263.57,0.0651,246.41,219.05,27.36,0.111,Credit Card,Online,No
TXN-004238,2023-04-09,2023,4,2023-04,CUST-00114,North,Electronics,Monitor,10,236.58,0.35,1537.77,1987.27,-449.5,-0.2923,Bank Transfer,Store,No
TXN-004239,2024-11-23,2024,11,2024-11,CUST-01716,West,Furniture,Bookshelf,9,155.15,0.1767,1149.61,775.4,374.21,0.3255,Debit Card,Online,No
TXN-004240,2023-08-08,2023,8,2023-08,CUST-00920,East,Furniture,Office Chair,10,183.2,0.2171,1434.27,1474.96,-40.69,-0.0284,Cash,Marketplace,No
TXN-004241,2023-11-03,2023,11,2023-11,CUST-01847,North,Furniture,Cabinet,11,228.13,0.0165,2468.02,2020.17,447.85,0.1815,Bank Transfer,Marketplace,No
TXN-004242,2023-09-07,2023,9,2023-09,CUST-01790,South,Electronics,Tablet,2,435.76,0.077,804.41,571.27,233.14,0.2898,Credit Card,Online,No
TXN-004243,2025-01-21,2025,1,2025-01,CUST-01107,West,Office Supplies,Paper Pack,5,12.57,0.0619,58.96,52.4,6.56,0.1113,Credit Card,Marketplace,No
TXN-004244,2023-01-30,2023,1,2023-01,CUST-02492,South,Electronics,Monitor,7,255.05,0.013,1762.14,1290.29,471.85,0.2678,Upi,Online,No
TXN-004245,2023-11-18,2023,11,2023-11,CUST-02205,West,Office Supplies,Pens,4,4.01,0.0785,14.78,11.01,3.77,0.2551,Credit Card,Online,No
TXN-004246,2023-09-12,2023,9,2023-09,CUST-00908,West,Furniture,Conference Table,6,567.42,0.0424,3260.17,2051.83,1208.34,0.3706,Debit Card,Online,No
TXN-004247,2023-09-06,2023,9,2023-09,CUST-00014,South,Electronics,Monitor,7,245.64,0.1193,1514.35,1000.88,513.47,0.3391,Cash,Online,No
TXN-004248,2023-06-25,2023,6,2023-06,CUST-02488,East,Accessories,Webcam,10,78.85,0.35,512.52,677.78,-165.26,-0.3224,Credit Card,Online,No
TXN-004249,2025-04-12,2025,4,2025-04,CUST-02421,East,Furniture,Office Chair,4,177.09,0.0448,676.63,454.78,221.85,0.3279,Cash,Marketplace,No
TXN-004250,2023-12-12,2023,12,2023-12,CUST-02248,West,Office Supplies,Paper Pack,4,11.99,0.0792,44.16,34.75,9.41,0.2131,Cash,Online,No
TXN-004251,2024-01-17,2024,1,2024-01,CUST-00140,South,Accessories,USB Hub,4,34.78,0.0692,129.49,85.73,43.76,0.3379,Cash,Marketplace,No
TXN-004252,2023-12-18,2023,12,2023-12,CUST-01799,North,Electronics,Headphones,4,97.82,0.0751,361.89,217.89,144.0,0.3979,Credit Card,Store,No
TXN-004253,2025-06-12,2025,6,2025-06,CUST-02402,North,Electronics,Printer,12,200.86,0.0201,2361.87,1505.48,856.39,0.3626,Bank Transfer,Store,No
TXN-004254,2023-11-06,2023,11,2023-11,CUST-00955,East,Electronics,Tablet,9,404.95,0.194,2937.51,2888.02,49.49,0.0168,Cash,Online,No
TXN-004255,2023-11-08,2023,11,2023-11,CUST-01887,West,Electronics,Printer,12,225.74,0.1031,2429.59,1938.28,491.31,0.2022,Debit Card,Online,Yes
TXN-004256,2023-10-27,2023,10,2023-10,CUST-01343,North,Accessories,Webcam,2,61.67,0.0496,117.22,102.39,14.83,0.1265,Upi,Online,No
TXN-004257,2023-10-26,2023,10,2023-10,CUST-01159,East,Accessories,Mouse,10,25.37,0.0954,229.5,187.46,42.04,0.1832,Bank Transfer,Store,Yes
TXN-004258,2023-03-23,2023,3,2023-03,CUST-01801,North,Furniture,Office Chair,10,168.18,0.1281,1466.36,1348.76,117.6,0.0802,Upi,Online,Yes
TXN-004259,2024-05-07,2024,5,2024-05,CUST-01451,North,Office Supplies,Pens,12,3.36,0.1635,33.73,31.37,2.36,0.07,Debit Card,Store,No
TXN-004260,2023-01-23,2023,1,2023-01,CUST-01715,West,Accessories,Keyboard,7,54.64,0.2298,294.59,219.6,74.99,0.2546,Cash,Store,Yes
TXN-004261,2023-07-26,2023,7,2023-07,CUST-00560,East,Electronics,Laptop,11,771.5,0.1164,7498.67,5746.61,1752.06,0.2336,Bank Transfer,Online,No
TXN-004262,2023-07-04,2023,7,2023-07,CUST-00722,West,Electronics,Laptop,8,759.33,0.35,3948.52,4287.65,-339.13,-0.0859,Upi,Online,No
TXN-004263,2023-09-23,2023,9,2023-09,CUST-01600,North,Accessories,USB Hub,12,42.27,0.29,360.14,376.9,-16.76,-0.0465,Cash,Online,No
TXN-004264,2024-11-21,2024,11,2024-11,CUST-01394,South,Office Supplies,Stapler,12,9.39,0.2267,87.14,90.17,-3.03,-0.0348,Debit Card,Marketplace,Yes
TXN-004265,2024-06-30,2024,6,2024-06,CUST-00958,West,Electronics,Monitor,12,271.79,0.227,2521.12,2292.21,228.91,0.0908,Debit Card,Store,No
TXN-004266,2025-06-22,2025,6,2025-06,CUST-02088,North,Furniture,Desk,3,318.64,0.017,939.67,702.79,236.88,0.2521,Bank Transfer,Online,No
TXN-004267,2023-11-17,2023,11,2023-11,CUST-00854,North,Electronics,Tablet,11,379.88,0.1986,3348.79,3412.27,-63.48,-0.019,Upi,Store,No
TXN-004268,2025-04-26,2025,4,2025-04,CUST-01188,East,Office Supplies,Notebook,3,7.89,0.3141,16.24,13.78,2.46,0.1515,Upi,Marketplace,No
TXN-004269,2023-02-10,2023,2,2023-02,CUST-00791,East,Office Supplies,Folders,7,5.83,0.1492,34.72,25.15,9.57,0.2756,Upi,Online,No
TXN-004270,2024-04-04,2024,4,2024-04,CUST-01416,West,Electronics,Tablet,13,355.34,0.1904,3739.88,3388.89,350.99,0.0939,Cash,Marketplace,No
TXN-004271,2024-12-29,2024,12,2024-12,CUST-01406,West,Office Supplies,Paper Pack,2,13.72,0.0472,26.14,18.8,7.34,0.2808,Upi,Online,No
TXN-004272,2024-04-30,2024,4,2024-04,CUST-00819,East,Furniture,Bookshelf,11,148.93,0.0346,1581.55,1307.15,274.4,0.1735,Cash,Online,No
TXN-004273,2025-05-01,2025,5,2025-05,CUST-01935,North,Office Supplies,Notebook,5,7.47,0.1172,32.97,25.84,7.13,0.2163,Bank Transfer,Marketplace,No
TXN-004274,2023-10-14,2023,10,2023-10,CUST-00401,South,Office Supplies,Paper Pack,4,12.12,0.0521,45.95,41.54,4.41,0.096,Credit Card,Marketplace,No
TXN-004275,2023-01-31,2023,1,2023-01,CUST-01926,West,Furniture,Bookshelf,1,133.46,0.1116,118.57,91.8,26.77,0.2258,Upi,Marketplace,No
TXN-004276,2024-12-06,2024,12,2024-12,CUST-00165,South,Electronics,Printer,11,194.24,0.0645,1998.83,1238.45,760.38,0.3804,Credit Card,Online,No
TXN-004277,2023-03-04,2023,3,2023-03,UNKNOWN,West,Electronics,Printer,12,235.81,0.3175,1931.28,1969.81,-38.53,-0.02,Bank Transfer,Online,No
TXN-004278,2024-11-28,2024,11,2024-11,CUST-01016,East,Office Supplies,Stapler,7,8.63,0.0664,56.4,47.98,8.42,0.1493,Bank Transfer,Online,No
TXN-004279,2024-10-30,2024,10,2024-10,CUST-01059,North,Office Supplies,Paper Pack,3,11.98,0.1206,31.61,20.36,11.25,0.3559,Credit Card,Marketplace,No
TXN-004280,2025-02-08,2025,2,2025-02,CUST-01580,South,Electronics,Printer,9,211.74,0.35,1238.68,1282.85,-44.17,-0.0357,Upi,Online,Yes
TXN-004281,2024-03-12,2024,3,2024-03,CUST-02347,East,Accessories,Mouse,14,24.65,0.0724,320.11,236.28,83.83,0.2619,Debit Card,Online,No
TXN-004282,2025-03-27,2025,3,2025-03,CUST-01901,North,Accessories,Keyboard,12,52.63,0.1222,554.38,533.77,20.61,0.0372,Cash,Online,Yes
TXN-004283,2023-06-04,2023,6,2023-06,CUST-01361,South,Electronics,Tablet,11,496.24,0.1102,4857.1,3158.51,1698.59,0.3497,Upi,Marketplace,No
TXN-004284,2024-02-01,2024,2,2024-02,CUST-00211,East,Electronics,Tablet,1,395.1,0.0742,365.78,235.95,129.83,0.3549,Upi,Online,No
TXN-004285,2023-04-22,2023,4,2023-04,CUST-02481,North,Office Supplies,Stapler,13,8.36,0.1602,91.27,76.14,15.13,0.1658,Bank Transfer,Online,No
TXN-004286,2024-11-30,2024,11,2024-11,CUST-00797,South,Electronics,Tablet,9,436.49,0.103,3523.78,3253.04,270.74,0.0768,Upi,Online,No
TXN-004287,2024-10-13,2024,10,2024-10,CUST-01551,East,Accessories,Desk Lamp,10,40.37,0.35,262.41,277.36,-14.95,-0.057,Debit Card,Online,No
TXN-004288,2025-01-05,2025,1,2025-01,CUST-02020,West,Office Supplies,Pens,5,4.33,0.1544,18.31,17.45,0.86,0.047,Credit Card,Online,No
TXN-004289,2024-11-28,2024,11,2024-11,CUST-01749,East,Electronics,Headphones,13,93.47,0.0724,1127.14,764.43,362.71,0.3218,Cash,Online,No
TXN-004290,2023-10-09,2023,10,2023-10,CUST-00281,West,Furniture,Office Chair,8,181.86,0.1602,1221.81,879.74,342.07,0.28,Bank Transfer,Online,No
TXN-004291,2023-03-04,2023,3,2023-03,CUST-00650,West,Electronics,Laptop,4,870.1,0.0398,3341.88,2841.05,500.83,0.1499,Credit Card,Store,No
TXN-004292,2025-04-27,2025,4,2025-04,CUST-02484,South,Furniture,Desk,6,311.31,0.2462,1407.99,1265.67,142.32,0.1011,Debit Card,Marketplace,No
TXN-004293,2024-03-25,2024,3,2024-03,CUST-01920,North,Electronics,Laptop,4,912.27,0.0882,3327.23,2912.86,414.37,0.1245,Upi,Online,No
TXN-004294,2023-03-28,2023,3,2023-03,CUST-01582,West,Accessories,Desk Lamp,14,47.34,0.1278,578.06,541.21,36.85,0.0637,Upi,Online,No
TXN-004295,2025-04-25,2025,4,2025-04,CUST-01116,North,Office Supplies,Stapler,12,9.37,0.2042,89.48,74.51,14.97,0.1673,Upi,Online,No
TXN-004296,2025-06-25,2025,6,2025-06,CUST-02351,West,Accessories,Desk Lamp,9,39.55,0.1841,290.42,197.85,92.57,0.3187,Credit Card,Online,No
TXN-004297,2024-02-11,2024,2,2024-02,CUST-01818,East,Electronics,Monitor,11,252.75,0.1463,2373.5,2215.4,158.1,0.0666,Cash,Online,No
TXN-004298,2024-12-03,2024,12,2024-12,CUST-01826,South,Furniture,Office Chair,12,178.4,0.1153,1893.97,1411.43,482.54,0.2548,Debit Card,Online,No
TXN-004299,2023-02-03,2023,2,2023-02,CUST-02291,East,Accessories,Keyboard,5,62.65,0.065,292.89,244.54,48.35,0.1651,Bank Transfer,Marketplace,No
TXN-004300,2023-03-27,2023,3,2023-03,CUST-02410,East,Furniture,Office Chair,4,159.64,0.2413,484.48,457.86,26.62,0.0549,Bank Transfer,Online,No
TXN-004301,2023-09-10,2023,9,2023-09,CUST-02149,West,Furniture,Desk,13,303.66,0.1564,3330.18,3031.15,299.03,0.0898,Upi,Online,No
TXN-004302,2024-08-21,2024,8,2024-08,CUST-01664,North,Accessories,Mouse,6,27.16,0.0448,155.66,115.4,40.26,0.2586,Upi,Online,No
TXN-004303,2023-05-02,2023,5,2023-05,CUST-00572,West,Office Supplies,Paper Pack,1,11.1,0.0984,10.01,7.55,2.46,0.2458,Bank Transfer,Online,Yes
TXN-004304,2023-02-01,2023,2,2023-02,CUST-00671,North,Accessories,USB Hub,12,33.16,0.2843,284.79,279.75,5.04,0.0177,Bank Transfer,Online,No
TXN-004305,2024-09-01,2024,9,2024-09,CUST-00386,West,Furniture,Conference Table,4,680.35,0.2113,2146.37,2128.37,18.0,0.0084,Debit Card,Store,No
TXN-004306,2024-12-03,2024,12,2024-12,CUST-02001,West,Office Supplies,Paper Pack,4,12.35,0.0487,46.99,32.23,14.76,0.3141,Credit Card,Marketplace,No
TXN-004307,2024-11-05,2024,11,2024-11,CUST-00837,South,Furniture,Conference Table,10,641.18,0.0571,6045.69,5252.83,792.86,0.1311,Debit Card,Online,No
TXN-004308,2024-12-29,2024,12,2024-12,CUST-00566,North,Furniture,Cabinet,14,243.29,0.0656,3182.62,2270.66,911.96,0.2865,Upi,Marketplace,No
TXN-004309,2025-01-02,2025,1,2025-01,CUST-01815,West,Electronics,Laptop,2,857.96,0.1517,1455.61,1370.65,84.96,0.0584,Debit Card,Store,No
TXN-004310,2024-07-03,2024,7,2024-07,CUST-01413,West,Accessories,Mouse,10,25.18,0.0596,236.79,155.3,81.49,0.3441,Debit Card,Store,No
TXN-004311,2024-04-18,2024,4,2024-04,CUST-00615,South,Furniture,Office Chair,5,192.77,0.1833,787.18,546.98,240.2,0.3051,Cash,Marketplace,No
TXN-004312,2025-02-20,2025,2,2025-02,CUST-00933,East,Office Supplies,Stapler,13,8.39,0.0612,102.39,61.69,40.7,0.3975,Upi,Store,No
TXN-004313,2023-11-14,2023,11,2023-11,CUST-01203,West,Accessories,USB Hub,13,39.86,0.0841,474.6,353.8,120.8,0.2545,Credit Card,Store,No
TXN-004314,2023-03-31,2023,3,2023-03,CUST-01998,North,Office Supplies,Folders,2,5.74,0.1424,9.85,9.85,0.0,0.0,Credit Card,Store,No
TXN-004315,2024-11-16,2024,11,2024-11,CUST-00017,East,Electronics,Tablet,1,454.38,0.135,393.04,381.87,11.17,0.0284,Credit Card,Store,No
TXN-004316,2023-09-09,2023,9,2023-09,CUST-01899,South,Office Supplies,Notebook,6,8.32,0.0792,45.97,38.86,7.11,0.1547,Credit Card,Store,No
