Transaction_ID,Transaction_Date,Customer_ID,Region,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Payment_Method,Sales_Channel,Returned
TXN-002537,2023-10-25,CUST-01272,East,Office Supplies,Notebook,12,7.11,0.1564,71.98,56.78,15.2,Credit Card,Online,No
TXN-002538,2024-03-30,CUST-02236,east,Office Supplies,Pens,7,3.94,0.0469,26.31,19.62,6.69,UPI,Marketplace,No
TXN-002539,2024-04-29,CUST-00871,South,Electronics,Tablet,6,403.49,0.1035,2170.44,1799.68,370.75,UPI,Marketplace,No
TXN-002540,2024-03-26,CUST-01219,West,Office Supplies,Folders,3,6.19,0.0622,17.41,11.59,5.82,UPI,Store,No
TXN-002541,2023-09-22,CUST-01496,West,Accessories,Desk Lamp,6,42.84,0.0295,249.49,161.53,87.96,Cash,Store,Yes
TXN-002542,2025-06-04,CUST-00479,West,Furniture,Conference Table,14,584.23,0.0948,7404.25,5762.6,1641.65,Cash,Store,No
TXN-002543,2025-05-22,CUST-00205,South,Electronics,Printer,4,194.7,0.1657,649.73,636.49,13.24,Cash,Online,No
TXN-002544,2023-12-14,CUST-02495,East,Electronics,Printer,14,205.83,0.0826,2643.44,2218.48,424.96,Cash,Store,No
TXN-002545,2025-01-04,CUST-00122,East,Office Supplies,Pens,4,4.07,0.1331,14.11,9.99,4.12,Cash,Store,No
TXN-002546,2023-12-29,CUST-00118,East,Office Supplies,Folders,2,5.83,0.0637,10.92,6.56,4.36,Credit Card,Marketplace,No
TXN-002547,2024-12-25,CUST-00254,South,Furniture,Cabinet,11,224.23,0.2191,1926.01,2072.55,-146.54,Debit Card,Store,No
TXN-002548,2024-06-17,CUST-01375,East,Electronics,Monitor,7,,0.0198,1807.4,1197.91,609.49,Debit Card,Store,No
TXN-002549,2024-03-04,CUST-00671,North,Office Supplies,Folders,11,6.48,0.1347,61.68,50.45,11.23,Credit Card,Marketplace,No
TXN-002550,2023-04-27,CUST-00550,South,Furniture,Office Chair,14,190.72,0.029,2592.68,1501.0,1091.68,Bank Transfer,Online,No
TXN-002551,2024-08-19,CUST-02151,North,Electronics,Laptop,3,762.02,0.1111,2032.14,1539.49,492.65,Bank Transfer,Online,No
TXN-002552,2023-10-20,CUST-02345,South,Furniture,Office Chair,8,191.05,0.0071,1517.53,964.17,553.35,Debit Card,Online,No
TXN-002553,2023-07-17,CUST-02190,North,Office Supplies,Pens,4,4.44,0.2176,13.89,15.09,-1.2,Bank Transfer,Store,No
TXN-002554,2023-06-26,CUST-00813,North,Accessories,Mouse,7,26.41,0.1558,156.08,121.43,34.65,Bank Transfer,Online,No
TXN-002555,2025-06-14,CUST-00214,West,Office Supplies,Paper Pack,4,9.68,0.1684,32.21,23.33,8.88,Debit Card,Store,No
TXN-002556,2023-04-05,CUST-02396,East,Electronics,Monitor,3,265.51,0.1452,680.87,612.35,68.52,UPI,Online,No
TXN-002557,2024-12-29,CUST-01365,North,Accessories,Keyboard,8,61.09,0.1509,414.95,327.06,87.88,Debit Card,Store,No
TXN-002558,2025-02-28,CUST-02433,West,Electronics,Laptop,6,819.49,0.0794,4526.65,3900.02,626.63,Credit Card,Marketplace,No
TXN-002559,2023-01-29,CUST-00419,West,Accessories,Keyboard,11,67.76,0.1327,646.44,415.89,230.54,Debit Card,Marketplace,No
TXN-002560,2024-06-21,CUST-02358,West,Furniture,Desk,7,$264.19,0.0111,1828.82,1234.92,593.9,Cash,Online,No
TXN-002561,2024-06-10,CUST-00775,West,Accessories,USB Hub,9,35.41,0.1396,274.18,177.2,96.98,Bank Transfer,Store,No
TXN-002562,2023-11-24,CUST-01982,West,Accessories,Webcam,10,74.05,0.0748,685.08,416.57,268.52,Credit Card,Store,No
TXN-002563,2024-08-31,CUST-00276,east,Accessories,Keyboard,1,55.76,0.35,36.24,36.22,0.02,UPI,Marketplace,No
TXN-002564,2024-01-08,CUST-01854,West,Electronics,Laptop,7,860.47,0.0566,5682.53,3554.69,2127.84,Debit Card,Store,No
TXN-002565,2024-02-05,CUST-01184,West,Accessories,Webcam,8,64.18,0.2506,384.76,367.53,17.23,UPI,Store,No
TXN-002566,2024-01-29,CUST-02382,South,Office Supplies,Paper Pack,9,11.45,0.0781,94.99,88.01,6.97,Debit Card,Online,No
TXN-002567,2024-12-31,CUST-00370,West,Furniture,Cabinet,1,240.56,0.0498,228.58,199.74,28.84,Bank Transfer,Store,No
TXN-002568,2024-07-31,CUST-00560,West,Furniture,Desk,2,265.89,0.0864,485.81,374.15,111.66,Credit Card,Online,No
TXN-002569,2023-12-12,CUST-01591,West,Office Supplies,Folders,12,6.43,0.1348,66.8,52.99,13.81,Debit Card,Store,Yes
TXN-002570,2025-04-25,CUST-02025, WEST,Accessories,Mouse,11,24.77,0.033,263.49,225.86,37.62,Debit Card,Store,No
TXN-002571,2025-01-01,CUST-02221,South,Office Supplies,Folders,6,6.27,0.139,32.37,27.93,4.43,Bank Transfer,Marketplace,No
TXN-002572,2025-04-30,CUST-00284,South,Furniture,Cabinet,1,245.57,0.2615,181.37,192.48,-11.12,Bank Transfer,Online,No
TXN-002573,2024-10-28,CUST-00018,East,Office Supplies,Stapler,4,11.69,0.081,42.96,33.52,9.44,Cash,Online,No
TXN-002574,2023-12-24,CUST-00905,East,Electronics,Printer,9,233.5,0.2068,1666.93,1301.31,365.61,credit card,Store,No
TXN-002575,2024-12-05,CUST-00244,West,Furniture,Bookshelf,10,135.58,0.0861,1239.11,890.46,348.65,Debit Card,Online,No
TXN-002576,2023-10-28,CUST-01005,West,Office Supplies,Stapler,12,10.56,0.0603,119.03,106.53,12.5,Bank Transfer,Online,No
TXN-002577,2023-09-05,CUST-01192,East,Office Supplies,Pens,8,3.13,0.2423,18.98,17.94,1.04,Cash,Online,No
TXN-002578,2024-02-16,CUST-02489,West,Office Supplies,Stapler,11,8.68,0.302,66.65,62.76,3.88,UPI,Store,No
TXN-002579,2025-06-03,CUST-00084,North,Furniture,Bookshelf,4,152.08,0.0227,594.52,336.36,258.16,Cash,Online,No
TXN-002580,2024-06-01,CUST-00803,West,Furniture,Conference Table,3,584.45,0.1295,1526.27,1176.37,349.91,Credit Card,Online,No
TXN-002581,2023-12-16,CUST-00847,North,Office Supplies,Paper Pack,5,12.27,0.1923,49.56,39.47,10.08,Cash,Online,No
TXN-002582,2024-02-26,CUST-01387,East,Electronics,Headphones,12,93.72,0.2318,863.93,763.74,100.19,UPI,Online,No
TXN-002583,2023-09-23,CUST-00801,North,Accessories,Mouse,13,27.57,0.1719,296.78,251.15,45.63,Credit Card,Online,Yes
TXN-002584,2024-08-23,CUST-01584,East,Accessories,Mouse,2,24.04,0.1217,42.22,35.96,6.26,upi,Store,No
TXN-002585,2023-11-16,CUST-02123,South,Accessories,USB Hub,3,34.68,0.0924,94.42,86.83,7.58,,Online,No
TXN-002586,2024-05-20,CUST-01695,North,Accessories,Keyboard,1,62.79,0.164,52.5,45.58,6.92,Debit Card,Online,No
TXN-002587,2023-12-04,CUST-01652,East,Furniture,Office Chair,11,193.94,0.0831,1956.0,1757.82,198.18,Cash,Store,No
TXN-002588,2023-10-20,CUST-00301,East,Furniture,Cabinet,12,226.87,0.0587,2562.61,2327.21,235.4,Credit Card,Store,No
TXN-002589,2025-06-03,CUST-02218,North,Accessories,USB Hub,13,36.32,0.0216,462.0,265.85,196.14,UPI,Online,Yes
TXN-002590,2023-11-12,CUST-01398,East,Electronics,Headphones,3,109.23,0.0664,305.93,186.04,119.89,Debit Card,Marketplace,Yes
TXN-002591,2023-03-06,CUST-00413,North,Accessories,Webcam,8,62.25,0.35,323.68,417.2,-93.52,Debit Card,Store,No
TXN-002592,2023-12-12,CUST-01587,North,Electronics,Printer,7,,0.2285,1035.47,767.26,268.21,Credit Card,Online,No
TXN-002593,2024-04-30,CUST-01218,North,Accessories,Mouse,14,23.85,0.2008,266.85,203.3,63.55,UPI,Online,No
TXN-002594,2023-03-28,CUST-02259,East,Office Supplies,Notebook,14,8.14,0.1775,93.72,67.81,25.91,UPI,Online,No
TXN-002595,2023-10-06,CUST-01620,West,Accessories,Keyboard,12,59.26,0.1593,597.87,514.53,83.34,Bank Transfer,Store,No
TXN-002596,2023-06-01,CUST-02394,East,Furniture,Conference Table,3,563.29,0.1605,1418.62,1198.52,220.11,Debit Card,Marketplace,No
TXN-002597,2024-04-01,CUST-02438,West,Office Supplies,Stapler,5,8.32,0.1474,35.48,24.33,11.14,Credit Card,Online,No
TXN-002598,2024-10-21,CUST-00588,East,Accessories,Webcam,11,62.65,0.0944,624.15,510.88,113.27,Bank Transfer,Online,No
TXN-002599,2025-06-02,CUST-00731,West,Furniture,Conference Table,230,554.77,0.1619,114837.39,2769.87,1414.78,Debit Card,Store,No
TXN-002600,2023-12-21,CUST-00527,West,Electronics,Printer,9,198.98,0.0751,1656.31,1456.24,200.07,Bank Transfer,Online,No
TXN-002601,2025-02-26,CUST-00577,South,Electronics,Laptop,2,702.89,0.1918,1136.18,865.21,270.97,Debit Card,Online,No
TXN-002602,2023-07-15,CUST-01710,North,Office Supplies,Pens,6,3.82,0.1121,20.35,14.19,6.16,Debit Card,Online,No
TXN-002603,2024-12-12,CUST-02373,North,Office Supplies,Folders,14,5.5,0.35,50.02,58.76,-8.74,Debit Card,Online,No
TXN-002604,2024-05-28,CUST-01224,East,Office Supplies,Notebook,7,7.9,0.1315,48.0,39.66,8.34,Credit Card,Store,No
TXN-002605,2024-11-22,CUST-02022,East,Electronics,Laptop,13,965.47,0.0515,11904.51,9482.86,2421.64,Debit Card,Store,No
TXN-002606,2024-11-20,CUST-01859,North,Electronics,Monitor,6,226.86,0.1628,1139.5,814.46,325.04,Debit Card,Online,Yes
TXN-002607,2024-04-30,CUST-00653,West,Accessories,Desk Lamp,12,48.65,0.1159,516.13,385.37,130.76,Credit Card,Online,No
TXN-002608,2023-08-23,CUST-02122,West,Office Supplies,Paper Pack,12,13.6,0.184,133.18,106.53,26.65,Debit Card,Online,No
TXN-002609,2024-04-24,CUST-01198,north,Electronics,Headphones,9,102.33,0.0442,880.32,783.5,96.83,UPI,Store,No
TXN-002610,2025-01-24,CUST-00027,North,Electronics,Monitor,12,267.12,0.1468,2735.0,2523.36,211.63,bank transfer,Online,No
TXN-002611,2025-06-04,CUST-01789,North,Electronics,Headphones,1,104.99,0.2643,77.24,88.82,-11.57,Bank Transfer,Online,No
TXN-002612,2025-04-25,CUST-02197,South,Accessories,Desk Lamp,6,47.28,0.0997,255.4,208.05,47.35,Debit Card,Online,No
TXN-002613,2023-06-15,CUST-00614,West,Office Supplies,Notebook,2,8.71,0.1811,14.27,13.3,0.96,Credit Card,Store,No
TXN-002614,2024-06-28,CUST-00664,East,Office Supplies,Paper Pack,10,12.11,0.1343,104.88,75.94,28.94,Debit Card,Store,No
TXN-002615,2023-04-06,CUST-01831,North,Office Supplies,Pens,5,3.66,0.0596,17.21,10.71,6.5,Debit Card,Store,No
TXN-002616,2024-09-02,CUST-02424,South,Accessories,Mouse,8,27.33,0.1528,185.22,157.35,27.88,UPI,Online,No
TXN-002617,2025-06-24,CUST-00651,North,Furniture,Cabinet,12,278.02,0.1936,2690.3,2582.46,107.85,Debit Card,Online,Yes
TXN-002618,2023-02-17,CUST-01076,South,Furniture,Desk,11,311.29,0.072,3177.57,2571.84,605.73,Debit Card,Store,No
TXN-002619,2024-08-21,CUST-01698,South,Furniture,Office Chair,10,180.33,0.086,1648.24,1503.3,144.94,Credit Card,Marketplace,No
TXN-002620,2025-05-12,CUST-02132,East,Accessories,USB Hub,1,35.31,0.1042,31.63,23.43,8.2,Credit Card,Online,No
TXN-002621,2025-02-11,CUST-00085,East,Office Supplies,Notebook,9,7.06,0.1887,51.55,38.43,13.12,Bank Transfer,Online,No
TXN-002622,2023-12-24,CUST-00500,West,Office Supplies,Paper Pack,5,11.19,0.1921,45.19,33.32,11.86,UPI,Online,No
TXN-002623,2023-04-05,CUST-02236,North,Accessories,Mouse,14,25.61,0.1665,298.82,201.39,97.43, CASH ,Online,No
TXN-002624,2025-04-22,CUST-01313,West,Electronics,Laptop,5,843.62,0.0874,3849.53,3041.8,807.73,Bank Transfer,Store,No
TXN-002625,2025-04-20,CUST-01896,North,Furniture,Bookshelf,11,150.2,0.2247,1280.91,1077.24,203.67,Credit Card,Online,No
TXN-002626,2024-06-12,CUST-00159,South,Office Supplies,Folders,9,6.01,0.047,51.57,37.11,14.46,Bank Transfer,Store,Yes
TXN-002627,2025-06-11,CUST-00228,West,Accessories,Keyboard,5,54.49,0.3121,187.42,183.62,3.79,UPI,Online,No
TXN-002628,2023-01-05,CUST-01838,East,Electronics,Monitor,3,244.07,0.2508,548.57,524.63,23.94,Cash,Marketplace,No
TXN-002629,2024-07-16,CUST-00940,North,Furniture,Conference Table,4,620.88,0.2803,1787.37,1693.3,94.08,Debit Card,Online,No
TXN-002630,2023-02-05,CUST-02356,South,Accessories,Desk Lamp,8,46.18,0.1273,322.41,291.98,30.43,Credit Card,Online,No
TXN-002631,2025-05-03,CUST-01078,East,Office Supplies,Paper Pack,13,11.15,0.0855,132.61,97.91,34.7,Bank Transfer,Online,No
TXN-002632,2024-09-12,CUST-02108,West,Office Supplies,Notebook,14,8.27,0.2863,82.59,98.81,-16.22,Cash,Store,No
TXN-002633,2025-04-13,CUST-01359,East,Electronics,Headphones,5,90.26,0.2798,325.05,315.54,9.51,,Online,No
TXN-002634,2024-05-28,CUST-01701,North,Electronics,Headphones,1,99.96,0.1543,84.54,63.32,21.23,Credit Card,Store,Yes
TXN-002635,2023-03-17,CUST-01635,South,Furniture,Conference Table,4,$597.93,0.0511,2269.47,1909.02,360.45,UPI,Store,No
TXN-002636,2023-01-25,CUST-00298,north,Electronics,Headphones,8,98.0,0.1547,662.72,514.45,148.27,Cash,Online,No
TXN-002637,2023-11-03,CUST-01987,North,Accessories,Desk Lamp,6,45.63,0.1151,242.29,189.89,52.4,Bank Transfer,Online,No
TXN-002638,2024-11-09,CUST-02460,East,Office Supplies,Notebook,2,7.96,0.1636,13.32,10.1,3.22,upi,Online,No
TXN-002639,2023-05-18,CUST-00968,West,Accessories,Mouse,3,25.65,0.1002,69.25,61.41,7.84,Debit Card,Online,No
TXN-002640,2025-02-16,CUST-00860,North,Electronics,Headphones,9,101.4,0.0311,884.26,661.77,222.49,Bank Transfer,Online,No
TXN-002641,2023-08-07,CUST-01494,West,Furniture,Cabinet,4,232.22,0.3208,630.89,601.58,29.31,UPI,Marketplace,No
TXN-002642,2024-03-28,CUST-01582,East,Office Supplies,Paper Pack,4,12.1,0.1271,42.25,37.51,4.74,Debit Card,Store,No
TXN-002643,2023-07-05,CUST-00959,West,Electronics,Tablet,6,408.11,0.2317,1881.24,1492.0,389.23,Debit Card,Store,No
TXN-002644,2024-02-29,,North,Electronics,Monitor,13,222.17,0.2247,2239.31,1934.43,304.89,debit card,Store,No
TXN-002645,2024-02-17,CUST-02429,South,Furniture,Office Chair,12,180.49,0.0499,2057.79,1406.24,651.55,Cash,Online,No
TXN-002646,2023-01-05,CUST-02069,North,Electronics,Printer,5,188.73,0.0627,884.42,747.0,137.42,Cash,Store,No
TXN-002647,2024-06-01,,North,Electronics,Printer,11,200.49,0.0966,1992.32,1717.34,274.98,Debit Card,Online,No
TXN-002648,2024-12-18,CUST-00947,South,Furniture,Conference Table,14,558.43,0.1345,6766.83,6120.07,646.76,Bank Transfer,Online,No
TXN-002649,2025-05-03,CUST-00881,South,,Webcam,4,65.98,0.2045,209.96,150.04,59.92,UPI,Store,No
TXN-002650,2023-10-29,CUST-00977,North,Electronics,Laptop,67,805.45,0.3387,48568.635,604.67,-72.04,UPI,Online,No
TXN-002651,2025-03-14,CUST-01483,North,Office Supplies,Pens,4,4.16,0.1794,13.64,10.35,3.29, CASH ,Marketplace,No
TXN-002652,2025-03-12,CUST-00012,West,Office Supplies,Stapler,12,9.24,0.2523,82.9,94.1,-11.2,Cash,Online,No
TXN-002653,2025-06-20,CUST-01643,West,Office Supplies,Notebook,2,8.07,0.0872,14.73,11.57,3.16,Cash,Online,No
TXN-002654,2023-12-07,CUST-01439,South,Furniture,Office Chair,4,197.42,0.146,674.4,652.17,22.23,Bank Transfer,Marketplace,No
TXN-002655,2025-02-15,CUST-00362,West,Electronics,Printer,14,261.38,0.1196,3221.61,2673.23,548.38,Cash,Online,No
TXN-002656,2024-05-30,CUST-00627,North,Electronics,Laptop,3,884.51,0.2034,2113.69,1716.2,397.49,Credit Card,Online,No
TXN-002657,2023-02-23,CUST-00693,South,Furniture,Bookshelf,7,160.9,0.0374,1084.12,934.0,150.12,Credit Card,Marketplace,No
TXN-002658,2023-09-04,CUST-02305,West,Accessories,Mouse,13,25.56,0.0719,308.38,231.76,76.62,Credit Card,Online,No
TXN-002659,2024-09-04,CUST-02337,South,Furniture,Office Chair,12,189.33,22.7%,1756.79,1253.48,503.31,Debit Card,Marketplace,No
TXN-002660,2023-05-27,CUST-01958,North,Furniture,Cabinet,5,200.11,0.1152,885.33,668.89,216.44,Cash,Online,No
TXN-002661,2024-02-01,CUST-01705,South,Accessories,Mouse,4,19.59,0.1217,68.83,66.18,2.65,Cash,Online,No
TXN-002662,2024-12-07,CUST-02381,South,Office Supplies,Stapler,9,7.48,0.1579,56.67,37.64,19.04,Cash,Online,No
TXN-002663,2023-05-17,CUST-01837,East,Office Supplies,Folders,5,5.7,0.0983,25.7,17.12,8.58,Cash,Online,No
TXN-002664,2024-03-28,CUST-00975,South,Furniture,Bookshelf,11,166.4,0.1125,1624.56,1079.48,545.07,Credit Card,Online,No
TXN-002665,2023-07-15,CUST-00897,South,Accessories,Mouse,10,25.51,0.0791,234.94,188.69,46.25,Credit Card,Online,No
TXN-002666,2024-05-04,CUST-01655,South,Office Supplies,Folders,6,5.81,0.4%,34.73,27.89,6.83,UPI,Store,No
TXN-002667,2023-08-08,CUST-01022,East,Office Supplies,Paper Pack,6,12.55,0.0152,74.14,41.59,32.55,UPI,Store,No
TXN-002668,2025-05-30,CUST-01130,North,Office Supplies,Stapler,2,9.25,0.0674,17.26,14.92,2.34,Bank Transfer,Marketplace,No
TXN-002669,2023-03-11,CUST-02431,West,Furniture,Office Chair,10,160.49,0.1942,1293.19,953.62,339.57,Cash,Marketplace,No
TXN-002670,2025-05-28,CUST-02274,East,Accessories,Mouse,13,25.94,0.1001,303.43,223.83,79.6,upi,Store,No
TXN-002671,2024-12-23,CUST-01517,South,Accessories,USB Hub,13,37.33,4.6%,462.89,378.21,84.68,Debit Card,Online,No
TXN-002672,2025-02-19,CUST-00811,East,Office Supplies,Paper Pack,10,14.02,0.1109,124.62,117.55,7.07,Debit Card,Online,No
TXN-002673,2025-02-15,CUST-01106,North,Electronics,Tablet,11,417.33,0.1728,3797.41,3897.16,-99.74,Credit Card,Store,No
TXN-002674,2023-06-21,CUST-00822,South,Office Supplies,Pens,13,4.54,0.1418,50.67,36.82,13.85,Credit Card,Store,No
TXN-002675,2025-04-29,CUST-01048,South,Furniture,Office Chair,4,174.17,0.2679,510.02,597.07,-87.06,Credit Card,Store,No
TXN-002676,2024-06-25,CUST-00915,South,Office Supplies,Paper Pack,11,14.23,0.2498,117.46,125.5,-8.03,UPI,Store,No
TXN-002677,2025-05-27,CUST-01113,East,Electronics,Laptop,2,809.54,0.1349,1400.71,1137.58,263.13,Debit Card,Store,No
TXN-002678,2025-03-11,CUST-01245,West,Accessories,Mouse,11,26.29,0.2576,214.66,215.56,-0.9,UPI,Online,No
TXN-002679,2024-06-12,CUST-01607,South,Accessories,Desk Lamp,4,46.03,0.1061,164.59,136.8,27.78,Bank Transfer,Online,No
TXN-002680,2023-12-08,CUST-02220,South,Electronics,Laptop,9,951.31,0.1215,7521.46,7068.82,452.64,upi,Store,No
TXN-002681,2023-04-17,CUST-01322,East,Office Supplies,Folders,1,6.65,0.2384,5.06,4.48,0.59,Cash,Online,No
TXN-002682,2023-04-03,CUST-00519,South,Accessories,Webcam,1,64.16,0.2897,45.57,52.14,-6.57,Debit Card,Store,No
TXN-002683,2023-12-22,CUST-00464,North,Electronics,Monitor,10,253.01,0.214,1988.66,2008.58,-19.92,Credit Card,Marketplace,No
TXN-002684,2025-01-09,CUST-01629,West,Electronics,Tablet,13,491.44,0.0129,6306.22,3805.82,2500.4,Credit Card,Online,No
TXN-002685,2024-04-05,CUST-02496, WEST,Furniture,Conference Table,2,604.76,0.134,1047.44,845.06,202.38,UPI,Online,No
TXN-002686,2024-03-15,CUST-00765,West,Accessories,USB Hub,12,37.28,0.127,390.54,361.45,29.09,Cash,Marketplace,No
TXN-002687,2023-08-11,CUST-00221,North,Furniture,Office Chair,11,164.59,0.0422,1733.97,1540.02,193.95,Debit Card,Marketplace,No
TXN-002688,2024-05-29,CUST-00207,North,Electronics,Headphones,11,93.13,0.0513,971.92,589.77,382.15,UPI,Online,No
TXN-002689,2024-08-04,CUST-00686,South,Electronics,Headphones,4,89.61,0.2418,271.8,305.56,-33.76,Credit Card,Online,No
TXN-002690,2025-06-14,CUST-02385,West,Furniture,Conference Table,13,644.45,0.0803,7705.36,6879.95,825.41,UPI,Online,No
TXN-002691,2024-10-27,CUST-01952,North,Electronics,Monitor,9,275.34,,2394.5,1887.9,506.59,Bank Transfer,Online,No
TXN-002692,2024-07-07,CUST-01965,North,Office Supplies,Folders,3,,0.1798,16.21,13.15,3.06,Credit Card,Online,No
TXN-002693,2025-04-09,CUST-00833,North,Electronics,Monitor,13,237.43,0.0071,3064.57,2549.45,515.12,Credit Card,Marketplace,No
TXN-002694,2024-01-23,CUST-02381,West,Office Supplies,Paper Pack,4,12.53,0.0341,48.4,31.77,16.63,Cash,Online,No
TXN-002695,2025-05-02,CUST-01020,West,Office Supplies,Stapler,7,9.01,0.1691,52.43,36.83,15.61,Cash,Online,No
TXN-002696,2023-12-04,CUST-01001,East,Accessories,Webcam,3,56.31,0.0824,155.01,93.2,61.81,Bank Transfer,Online,No
TXN-002697,2023-04-27,CUST-02345,North,Electronics,Monitor,6,269.63,0.1693,1343.96,1093.84,250.12,Bank Transfer,Store,Yes
TXN-002698,2024-01-16,CUST-01893,East,Office Supplies,Paper Pack,10,13.24,0.1033,118.73,97.64,21.09,Credit Card,Store,No
TXN-002699,2023-04-28,CUST-00723,South,Office Supplies,Stapler,13,10.13,0.0859,120.39,81.47,38.93,Bank Transfer,Store,No
TXN-002700,2023-04-18,CUST-01628,North,Furniture,Conference Table,7,598.3,0.1128,3715.72,2368.97,1346.75,Credit Card,Online,No
TXN-002701,2025-03-14,CUST-00876,South,Electronics,Monitor,9,277.25,0.1858,2031.55,1394.77,636.78,Credit Card,Online,No
TXN-002702,2024-12-25,CUST-01548,South,Electronics,Tablet,2,438.32,0.182,717.11,679.98,37.13,Bank Transfer,Store,No
TXN-002703,2023-07-21,CUST-00343,South,Office Supplies,Paper Pack,4,11.27,0.229,34.76,30.19,4.57,Bank Transfer,Store,No
TXN-002704,2025-02-02,CUST-00101,West,Furniture,Desk,9,297.05,0.2619,1973.24,1996.58,-23.34,Credit Card,Marketplace,No
TXN-002705,2023-03-04,CUST-02410,South,Accessories,USB Hub,1,34.87,0.0474,33.21,22.62,10.59,Bank Transfer,Online,No
TXN-002706,2023-09-17,CUST-00180,South,Accessories,USB Hub,5,34.34,0.1219,150.77,102.57,48.2,UPI,Online,No
TXN-002707,2024-10-05,CUST-01004,East,Office Supplies,Pens,1,4.03,0.0665,3.76,2.32,1.44,Cash,Online,No
TXN-002708,2023-10-05,CUST-00489,East,Accessories,Webcam,7,67.66,0.0748,438.18,260.65,177.54,Credit Card,Store,No
TXN-002709,2024-10-28,CUST-00038,north,Office Supplies,Pens,4,4.07,0.149,13.85,11.24,2.61,Credit Card,Store,No
TXN-002710,2025-03-08,CUST-01875,East,Electronics,Printer,4,192.08,12.7%,671.1,447.76,223.33,Debit Card,Store,No
TXN-002711,2023-03-02,CUST-00708,North,Electronics,Printer,7,235.6,0.0516,1564.0,1393.76,170.23,,Store,No
TXN-002712,2023-01-22,CUST-01996,South,Accessories,Mouse,3,21.36,0.1614,53.74,42.67,11.07,Credit Card,Store,No
TXN-002713,2025-05-07,CUST-01375,East,Furniture,Conference Table,11,596.11,0.2401,4982.97,5407.36,-424.4,Cash,Store,No
TXN-002714,2024-04-19,CUST-01619,East,Accessories,Keyboard,7,54.1,0.2845,270.98,217.75,53.23,UPI,Online,No
TXN-002715,2024-04-06,CUST-01672,South,Electronics,Headphones,13,$93.97,0.0085,1211.29,715.83,495.46,UPI,Online,No
TXN-002716,2024-02-27,CUST-00481,North,Electronics,Printer,4,195.82,0.3149,536.63,551.35,-14.71,Cash,Online,Yes
TXN-002717,2024-01-31,CUST-01140,South,Office Supplies,Pens,1,3.52,0.35,2.29,2.81,-0.53,UPI,Online,No
TXN-002718,2024-09-21,CUST-01945,South,Accessories,Webcam,6,71.35,0.0646,400.43,334.24,66.19,Debit Card,Store,No
TXN-002719,2024-06-12,CUST-00586,West,Accessories,USB Hub,2,34.43,0.2129,54.19,42.72,11.47,UPI,Online,No
TXN-002720,2023-05-30,CUST-00284,East,Electronics,Monitor,6,268.0,0.049,1529.18,1080.99,448.2,Credit Card,Online,No
TXN-002721,2024-07-25,CUST-01037,West,Furniture,Desk,11,277.76,0.127,2667.25,2246.08,421.17,Debit Card,Marketplace,No
TXN-002722,2024-09-01,CUST-02236,South,Office Supplies,Stapler,14,10.24,0.1259,125.27,92.25,33.02,Bank Transfer,Online,No
TXN-002723,2023-04-14,CUST-00805,West,Accessories,Keyboard,7,54.65,0.1046,342.52,229.52,113.01,UPI,Marketplace,No
TXN-002724,2023-12-10,CUST-00962,North,Electronics,Headphones,3,71.88,0.35,140.17,148.33,-8.16,Bank Transfer,Marketplace,No
TXN-002725,2024-12-21,CUST-00316,South,Office Supplies,Paper Pack,6,12.18,0.0716,67.85,50.8,17.05,Bank Transfer,Store,No
TXN-002726,2024-07-18,CUST-01818,North,Electronics,Laptop,5,817.91,0.0617,3837.07,2528.65,1308.42,Debit Card,Online,No
